METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE
4519,TICKETLESS METER MULTISPACE,ROSS ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Ross St between Edmund St & Edmonstone St in Bowen Hills North,5,0,0,153.042356,-27.443913
4520,TICKETLESS METER MULTISPACE,EDMONDSTONE RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Edmondstone St between Thompsan St & Wickham Grove in Bowen Hills,5,0,0,153.041411,-27.443339
4521,TICKETLESS METER MULTISPACE,EDMONDSTONE RD,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Edmondstone St between Folkestone Rd & Abbotsford Rd in Bowen Hil,12,6,0.3,153.040836,-27.442917
4522,TICKETLESS METER MULTISPACE,EDMONDSTONE RD,BOWEN HILLS,4,"NO STOPPING 6-9 AM , 4-7 PM MON-FRI",MON-FRI,9AM-4PM,2,1.6,0,Edmondstone St between Folkestone Rd & Abbotsford Rd in Bowen Hil,5,0,0,153.039649,-27.442549
4523,TICKETLESS METER MULTISPACE,MURRAY ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Murray St between Thompsan St & End in Bowen Hills North,7,0,0,153.040295,-27.441597
4524,TICKETLESS METER MULTISPACE,THOMPSON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Thompson St between Allison St & Murray St in Bowen Hills North,10,0,0,153.040684,-27.440538
4525,TICKETLESS METER MULTISPACE,THOMPSON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Thompson St between Murray St & Allison St in Bowen Hills North,12,0,0,153.040563,-27.440498
4526,TICKETLESS METER MULTISPACE,ALLISON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Allison St between Allison St & Abbotsford Rd in Bowen Hills Nort,7,0,0,153.040992,-27.439241
4528,TICKETLESS METER MULTISPACE,NEWSTEAD AVE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Ave between Breakfast Ck & Newstead Tce in Newstead Nort,18,0,0,153.04501,-27.443272
4529,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Newstead Ave & Evelyn St in Newstead North,9,0,0,153.04576,-27.443576
4530,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Newstead Ave & Evelyn St in Newstead North,6,0,0,153.045535,-27.444793
4531,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Newstead Ave & Evelyn St in Newstead North,7,0,0,153.045594,-27.445605
4532,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Newstead Ave & Evelyn St in Newstead North,6,0,0,153.045689,-27.446164
4533,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Newstead Ave & Evelyn St in Newstead North,6,0,0,153.045775,-27.446703
4534,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Evelyn St & Austin St in Newstead North,6,0,0,153.045714,-27.447198
4535,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Newstead Tce between Evelyn St & Austin St in Newstead North,7,0,0,153.045594,-27.446514
4536,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Austin St & Maud St in Newstead North,10,0,0,153.045442,-27.445674
4537,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Maud St & Halford St in Newstead North,6,0,0,153.045377,-27.444778
4538,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Maud St & Halford St in Newstead North,4,0,0,153.045472,-27.444241
4539,TICKETLESS METER MULTISPACE,NEWSTEAD TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Newstead Tce between Halford St & Newstead Ave in Newstead North,4,0,0,153.045617,-27.443541
4540,TICKETLESS METER MULTISPACE,HALFORD ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Halford St between Breakfast Ck & Newstead Tce in Newstead North,18,0,0,153.044756,-27.443643
4541,TICKETLESS METER MULTISPACE,HALFORD ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Halford St between Newstead Tce & Breakfast Ck Rd in Newstead Nor,4,0,0,153.045291,-27.443856
4542,TICKETLESS METER MULTISPACE,HALFORD ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Halford St between Newstead Tce & Breakfast Ck Rd in Newstead Nor,6,0,0,153.044329,-27.443708
4543,TICKETLESS METER MULTISPACE,MAUD ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Maud St between Breakfast Ck & Newstead Tce in Newstead North,4,0,0,153.043494,-27.444748
4544,TICKETLESS METER MULTISPACE,MAUD ST,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Maud St between Breakfast Ck & Newstead Tce in Newstead North,10,0,0,153.044839,-27.444946
4545,TICKETLESS METER MULTISPACE,MAUD ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Maud St between Newstead Tce & Breakfast Ck Rd in Newstead North,8,0,0,153.044874,-27.445096
4546,TICKETLESS METER MULTISPACE,MAUD ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Maud St between Newstead Tce & Breakfast Ck Rd in Newstead North,5,0,0,153.043843,-27.444934
4548,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Austin St between Breakfast Ck & Newstead Tce in Newstead North,6,0,0,153.04346,-27.445849
4549,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Austin St between Breakfast Ck & Newstead Tce in Newstead North,6,0,0,153.04532,-27.446123
4550,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Austin St between Newstead Tce & Breakfast Ck Rd in Newstead Nort,11,0,0,153.04518,-27.446247
4551,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Austin St between Newstead Tce & Breakfast Ck Rd in Newstead Nort,8,0,0,153.044251,-27.446103
4552,TICKETLESS METER MULTISPACE,AUSTIN ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Austin St between Newstead Tce & Breakfast Ck in Newstead North,11,0,0,153.04325,-27.445959
4554,TICKETLESS METER MULTISPACE,EVELYN ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Evelyn St between Breakfast Ck & Newstead Tce in Newstead North,13,0,0,153.044098,-27.447043
4555,TICKETLESS METER MULTISPACE,EVELYN ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Evelyn St between Breakfast Ck & Newstead Tce in Newstead North,9,0,0,153.045211,-27.447208
4556,TICKETLESS METER MULTISPACE,EVELYN ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Evelyn St between Newstead Tce & Gordon St in Newstead North,11,0,0,153.045316,-27.447368
4557,TICKETLESS METER MULTISPACE,BYRES ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Byres St between Evelyn St & Waterloo St in Newstead North,5,0,0,153.043883,-27.447441
4558,TICKETLESS METER MULTISPACE,GORDON ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Gordon St between Evelyn St & Waterloo St in Newstead River Park,6,0,0,153.044713,-27.447657
4559,TICKETLESS METER MULTISPACE,BYRES ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Byres St between Waterloo St & Evelyn St in Newstead North,8,0,0,153.043763,-27.447419
4560,TICKETLESS METER MULTISPACE,CRESWELL ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Creswell St between Evelyn St & Waterloo St in Newstead North,8,0,0,153.043055,-27.447576
4561,TICKETLESS METER MULTISPACE,CRESWELL ST,NEWSTEAD,4,NONE,MON-FRI,7AM-7PM,2,2.7,0,Creswell St between Evelyn St & Waterloo St in Newstead North,4,0,0,153.043112,-27.448092
4562,TICKETLESS METER MULTISPACE,CRESWELL ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Creswell St between Waterloo St & Evelyn St in Newstead North,14,0,0,153.042919,-27.447377
4563,TICKETLESS METER MULTISPACE,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Skyring Tce between Breakfast Ck Rd & Wyandra St in Newstead Rive,5,0,0,153.045529,-27.4497
4564,TICKETLESS METER MULTISPACE,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Skyring Tce between Breakfast Ck Rd & Wyandra St in Newstead Rive,13,0,0,153.0465,-27.450118
4565,TICKETLESS METER MULTISPACE,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Skyring Tce between Wyandra St & Breakfast Ck Rd in Newstead Rive,7,0,0,153.046563,-27.450465
4566,TICKETLESS METER MULTISPACE,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Skyring Tce between Wyandra St & Breakfast Ck Rd in Newstead Rive,5,0,0,153.045363,-27.449887
4567,TICKETLESS METER MULTISPACE,FESTIVAL PL,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Festival Place between Longland St & End in Newstead River Park,12,0,0,153.045899,-27.451066
4569,TICKETLESS METER MULTISPACE,CUNNINGHAM ST,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Cunningham St between Waterloo St & Skyring Tce in Newstead River,7,0,0,153.044044,-27.448822
4570,TICKETLESS METER MULTISPACE,ALFRED ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Alfred St between Constance St & Brunswick St in Rna,8,0,0,153.033668,-27.455404
4571,TICKETLESS METER MULTISPACE,ALFRED ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Alfred St between Constance St & Brunswick St in Rna,5,0,0,153.033074,-27.456011
4572,TICKETLESS METER MULTISPACE,ALFRED ST,FORTITUDE VALLEY,2,NONE,MON-FRI,8AM-5PM,2,2.7,0,Alfred St between Brunswick St & Julia St in Rna,4,0,0,153.033643,-27.455276
4573,TICKETLESS METER MULTISPACE,ALFRED ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Alfred St between Brunswick St & Julia St in Rna,6,0,0,153.033039,-27.455885
4574,TICKETLESS METER MULTISPACE,CONSTANCE ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Constance St between Water St & St Pauls Tce in Rna,8,0,0,153.033098,-27.453392
4575,TICKETLESS METER MULTISPACE,BAXTER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Baxter St between Water St & St Pauls Tce in Rna,6,0,0,153.032577,-27.454531
4576,TICKETLESS METER MULTISPACE,BAXTER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Baxter St between Water St & St Pauls Tce in Rna,7,0,0,153.031763,-27.453887
4577,TICKETLESS METER MULTISPACE,BAXTER ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Baxter St between St Pauls Tce & Water St in Rna,2,0,0,153.032092,-27.454322
4578,TICKETLESS METER MULTISPACE,AMELIA ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Amelia St between St Pauls Tce & Brunswick St in Rna,6,0,0,153.031605,-27.454966
4579,TICKETLESS METER MULTISPACE,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Amelia St between Brunswick St & St Pauls Tce in Rna,4,0,0,153.030703,-27.454744
4580,TICKETLESS METER MULTISPACE,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Amelia St between Brunswick St & Bend in Rna,3,0,0,153.030715,-27.454577
4581,TICKETLESS METER MULTISPACE,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Amelia St between Bend & St Pauls Tce in Rna,5,0,0,153.031283,-27.454569
4582,TICKETLESS METER MULTISPACE,WATER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Water St between Brunswick St & Baxter St in Rna,6,0,0,153.030743,-27.453945
4585,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Gregory Tce between Bowen Bridge Rd & Brookes St in Rna,6,0,0,153.030066,-27.452008
4588,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Gregory Tce between Brunswick St & Brookes St in Rna,17,0,0,153.033374,-27.45061
4589,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Gregory Tce between Brunswick St & Brookes St in Rna,12,0,0,153.034331,-27.450207
4590,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Gregory Tce between Exhibition & Alexandria St in Rna,17,0,0,153.034135,-27.45044
4591,TICKETLESS METER MULTISPACE,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Gregory Tce between Alexandria St & Costin St in Rna,4,0,0,153.032756,-27.45099
4593,TICKETLESS METER MULTISPACE,GREGORY TCE,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Gregory Tce between Costin St & Anderson St in Rna,7,0,0,153.030769,-27.451805
4594,TICKETLESS METER MULTISPACE,ANDERSON ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Anderson St between Diggles Cl & Gregory Tce in Rna,5,0,0,153.030554,-27.452153
4595,TICKETLESS METER MULTISPACE,COSTIN ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Costin St between Gregory Tce & St Pauls Tce in Rna,11,0,0,153.031734,-27.452059
4596,TICKETLESS METER MULTISPACE,COSTIN ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Costin St between Gregory Tce & St Pauls Tce in Rna,15,0,0,153.032304,-27.452523
4598,TICKETLESS METER MULTISPACE,ALEXANDRIA ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Alexandria St between St Pauls Tce & Gregory Tce in Rna,12,0,0,153.033578,-27.451303
4600,TICKETLESS METER MULTISPACE,ALEXANDRIA ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Alexandria St between Gregory Tce & St Pauls Tce in Rna,6,0,0,153.034297,-27.451777
4601,TICKETLESS METER MULTISPACE,ALEXANDRIA ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Alexandria St between Gregory Tce & St Pauls Tce in Rna,5,0,0,153.033414,-27.450982
4602,TICKETLESS METER MULTISPACE,EXHIBITION ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Exhibition St between Gregory Tce & St Pauls Tce in Rna,12,0,0,153.035038,-27.451216
4603,TICKETLESS METER MULTISPACE,EXHIBITION ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Exhibition St between Gregory Tce & St Pauls Tce in Rna,4,0,0,153.034896,-27.450658
4605,TICKETLESS METER MULTISPACE,SNEYD ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Campbell St between O'Connell Tce & Bowen Bridge Rd in Bowen Hill,7,0,0,153.031912,-27.446998
4606,TICKETLESS METER MULTISPACE,SNEYD ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Campbell St between O'Connell Tce & Bowen Bridge Rd in Bowen Hill,5,0,0,153.031835,-27.446842
4607,TICKETLESS METER MULTISPACE,OCONNELL TCE,BOWEN HILLS,4,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,2,1.6,1,O'Connell Tce between Bowen Bridge Rd & Brookes St in Bowen Hills,18,0,0,153.032287,-27.448359
4608,TICKETLESS METER MULTISPACE,NORTH,SPRING HILL,3,NONE,MON-FRI,8AM-5PM,2,2.7,0,North St between Leichardt St & Boundary St in Spring Hill,4,0,0,153.021345,-27.461493
4609,TICKETLESS METER MULTISPACE,BRADLEY,SPRING HILL,3,NONE,MON-FRI,8AM-5PM,2,2.7,0,Bradley St between Boundary St & Wickham Tce in Spring Hill,4,0,0,153.020647,-27.461467
4610,TICKETLESS METER MULTISPACE,BROOKES ST,BOWEN HILLS,7,"NO STOPPING 7-9 AM , 4-6 PM MON-FRI",MON-FRI,9AM-4PM,2,1.6,0,Brookes St between Gregory Tce & O'Connell Tce in Bowen Hills Sou,7,0,0,153.03515,-27.449471
4611,TICKETLESS METER MULTISPACE,MALLON ST,BOWEN HILLS,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Mallon St between Brookes St & Jeays St in Bowen Hills South,6,0,0,153.035884,-27.450534
4612,TICKETLESS METER MULTISPACE,JEAYS ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Jeays St between Mallon St & Hamilton Pl in Bowen Hills South,4,0,0,153.0362,-27.450303
4613,TICKETLESS METER MULTISPACE,JEAYS ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Jeays St between Mallon St & Hamilton Pl in Bowen Hills South,13,0,0,153.035748,-27.448511
4614,TICKETLESS METER MULTISPACE,JEAYS ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Jeays St between Hamilton Pl & Mallon St in Bowen Hills South,7,0,0,153.035855,-27.448333
4615,TICKETLESS METER MULTISPACE,JEAYS ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Jeays St between Hamilton Pl & Mallon St in Bowen Hills South,8,0,0,153.035995,-27.448902
4616,TICKETLESS METER MULTISPACE,JEAYS ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Jeays St between Hamilton Pl & Mallon St in Bowen Hills South,6,0,0,153.036131,-27.449499
4617,TICKETLESS METER MULTISPACE,JEAYS ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Jeays St between Best St & Mallon St in Bowen Hills South,5,0,0,153.036343,-27.450283
4618,TICKETLESS METER MULTISPACE,MALLON ST,BOWEN HILLS,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Mallon St between End & Brookes St in Bowen Hills South,5,0,0,153.036091,-27.450627
4619,TICKETLESS METER MULTISPACE,HURWORTH ST,BOWEN HILLS,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hurworth St between Campbell St & Best St in Bowen Hills South,16,0,0,153.036571,-27.447855
4620,TICKETLESS METER MULTISPACE,HURWORTH ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hurworth St between Campbell St & Best St in Bowen Hills South,7,0,0,153.036413,-27.448789
4621,TICKETLESS METER MULTISPACE,HURWORTH ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hurworth St between Campbell St & Best St in Bowen Hills South,8,0,0,153.036547,-27.449705
4622,TICKETLESS METER MULTISPACE,OCONNELL TCE,BOWEN HILLS,7,"NO STOPPING 7-9 AM , 4-6 PM MON-FRI",MON-FRI,9AM-4PM,2,1.6,0,O'Connell Tce between Brookes St & Bowen Bridge Rd in Bowen Hills,6,0,0,153.034211,-27.448638
4623,TICKETLESS METER MULTISPACE,OCONNELL TCE,BOWEN HILLS,7,NO STOPPING 7-9AM 4-6PM,MON-FRI,9AM-4PM,2,1.6,0,O'Connell Tce between Tufton St & Hamilton Pl in Bowen Hills Sout,5,0,0,153.034244,-27.448513
4624,TICKETLESS METER MULTISPACE,TUFTON ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Tufton St between O'Connell Tce & Campbell St in Bowen Hills Sout,4,0,0,153.033942,-27.448195
4625,TICKETLESS METER MULTISPACE,TUFTON ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Tufton St between Campbell St & O'Connell Tce in Bowen Hills Sout,11,0,0,153.034089,-27.448014
4630,TICKETLESS METER MULTISPACE,HUDD ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Hudd St between Mayne Rd & Pace St in Bowen Hills South,13,0,0,153.036871,-27.445851
4631,TICKETLESS METER MULTISPACE,JAMIESON ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Jamieson St between Edgar St & Pace St in Bowen Hills South,4,0,0,153.037482,-27.446726
4632,TICKETLESS METER MULTISPACE,MAYNE RD,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Mayne Rd between Hudd St & Campbell St in Bowen Hills South,13,0,0,153.036064,-27.446554
4636,TICKETLESS METER MULTISPACE,BOUNDARY ST,SPRING HILL,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Boundary St between Gregory Tce & Parish St in Spring Hill,8,0,0,153.019977,-27.46011
4637,TICKETLESS METER MULTISPACE,BOUNDARY ST,SPRING HILL,1,NONE,MON-FRI,8AM-5PM,2,2.7,0,Boundary St between Torrington St & Fortescue St in Spring Hill,6,0,0,153.021855,-27.460389
4638,TICKETLESS METER MULTISPACE,BOUNDARY ST,SPRING HILL,1,NONE,MON-FRI,8AM-5PM,2,2.7,0,Boundary St between Torrington St & Fortescue St in Spring Hill,7,0,0,153.022528,-27.460491
4639,TICKETLESS METER MULTISPACE,BOUNDARY ST,SPRING HILL,1,NO STOPPING 4-6 PM MON-FRI,MON-FRI,8AM-4PM,2,2.7,0,Boundary St between Allenby St & North St in Spring Hill,5,0,0,153.022258,-27.460583
4640,TICKETLESS METER MULTISPACE,BOUNDARY ST,SPRING HILL,1,NO STOPPING 4-6 PM MON-FRI,MON-FRI,8AM-4PM,2,2.7,0,Boundary St between Fortescue St & Allenby St in Spring Hill,3,0,0,153.022816,-27.460674
4641,TICKETLESS METER MULTISPACE,SEDGEBROOK ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Sedgebrook St between Bartley St & Sedgebrook St in Spring Hill,4,0,0,153.022931,-27.463996
4642,TICKETLESS METER MULTISPACE,ALLENBY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Allenby St between Boundary St & Leichhardt St in Spring Hill,9,0,0,153.022539,-27.461337
4643,TICKETLESS METER MULTISPACE,ALLENBY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Allenby St between Leichhardt St & Boundary St in Spring Hill,5,0,0,153.022368,-27.461706
4644,TICKETLESS METER MULTISPACE,LEICHHARDT ST,SPRING HILL,4,CLEARWAY 7-9 AM MON-FRI TOWAWAY,MON-FRI,9AM-5.30PM,2,1.6,0,Leichhardt St between North St & Allenby St in Spring Hill,5,0,0,153.022217,-27.461977
4645,TICKETLESS METER MULTISPACE,ALLENBY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Allenby St between Leichhardt St & Boundary St in Spring Hill,8,0,0,153.022514,-27.460959
4646,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,2,CLEARWAY 7-9 AM MON-FRI TOWAWAY,MON-FRI,9AM-5.30PM,2,2.7,0,Wickham Tce between Bradley St & North St in Spring Hill,4,0,0,153.020895,-27.461789
4647,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,2,CLEARWAY 7-9 AM MON-FRI TOWAWAY,MON-FRI,9AM-5.30PM,2,2.7,0,Wickham Tce between Dark St & Robert St in Spring Hill,3,0,0,153.020039,-27.461491
4648,TICKETLESS METER MULTISPACE,WICKHAM TCE,BRISBANE CITY,2,CLEARWAY 4-7 PM MON-FRI TOWAWAY,MON-FRI,8AM-4PM,2,2.7,0,Wickham Tce between Wickham Tce & College Rd in Spring Hill,4,0,0,153.020037,-27.461757
4649,TICKETLESS METER MULTISPACE,DOWNING ST,SPRING HILL,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Downing St between Leichhardt St & End in Spring Hill,3,0,0,153.02217,-27.462302
4650,TICKETLESS METER MULTISPACE,LEICHHARDT ST,SPRING HILL,4,CLEARWAY 4-7 PM MON-FRI TOWAWAY,MON-FRI,8AM-4PM,2,1.6,0,Leichhardt St between Birley St & Downing St in Spring Hill,4,0,0,153.022479,-27.462121
4651,TICKETLESS METER MULTISPACE,LEICHHARDT ST,SPRING HILL,4,CLEARWAY 4-7 PM MON-FRI TOWAWAY,MON-FRI,8AM-4PM,2,1.6,0,Leichhardt St between Sedgebrook St & Birley St in Spring Hill,4,0,0,153.023057,-27.462285
4652,TICKETLESS METER MULTISPACE,LEICHHARDT ST,SPRING HILL,4,CLEARWAY 7-9 AM MON-FRI TOWAWAY,MON-FRI,9AM-5.30PM,2,1.6,0,Leichhardt St between Allenby St & Fortescue St in Spring Hill,7,0,0,153.022769,-27.462021
4653,TICKETLESS METER MULTISPACE,FORTESCUE ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Fortescue St between Leichhardt St & Boundary St in Spring Hill,6,0,0,153.023352,-27.461339
4654,TICKETLESS METER MULTISPACE,FORTESCUE ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Fortescue St between Boundary St & Leichhardt St in Spring Hill,3,0,0,153.023463,-27.461567
4655,TICKETLESS METER MULTISPACE,LITTLE EDWARD ST,SPRING HILL,2,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,2,2.7,0,Little Edward St between Boundary St & Leichhardt St in Spring Hi,7,0,0,153.024348,-27.462034
4656,TICKETLESS METER MULTISPACE,LITTLE EDWARD ST,SPRING HILL,2,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,2,2.7,0,Little Edward St between Boundary St & Leichhardt St in Spring Hi,3,0,0,153.024476,-27.461352
